tx_id,region,route_score,latency_ms,origin_country,dest_country,compliance_result,status
tx_13714,LATAM,0.31,135,BR,US,allowed,fallback
tx_45279,US,0.68,37,CN,SA,allowed,allowed
tx_2578,MENA,0.4,146,BR,JP,allowed,fallback
tx_14676,LATAM,0.4,180,US,SA,allowed,fallback
tx_28401,EU,0.4,135,DE,US,allowed,fallback
tx_49169,EU,0.4,52,BR,JP,allowed,allowed
tx_14054,APAC,0.44,178,US,FR,allowed,fallback
tx_27852,US,0.4,135,AE,US,allowed,fallback
tx_45130,EU,0.33,121,CN,MX,allowed,allowed
tx_36016,LATAM,0.12,81,US,SA,allowed,allowed
tx_35981,MENA,0.14,148,US,FR,allowed,allowed
tx_18584,MENA,0.4,135,US,MX,allowed,fallback
tx_5603,LATAM,0.4,135,US,JP,allowed,fallback
tx_16712,US,0.08,149,BR,FR,allowed,fallback
tx_21573,MENA,0.4,135,BR,FR,allowed,fallback
tx_47911,US,0.02,84,CN,MX,allowed,allowed
tx_49198,LATAM,0.21,94,AE,SA,allowed,allowed
tx_21385,MENA,0.25,135,US,FR,allowed,fallback
tx_18061,LATAM,0.21,135,DE,JP,allowed,fallback
tx_1144,LATAM,0.65,143,SY,MX,blocked,blocked
tx_41596,EU,0.17,65,AE,JP,allowed,allowed
tx_49130,MENA,0.88,78,BR,FR,allowed,allowed
tx_25566,US,0.11,135,BR,FR,allowed,fallback
tx_4611,APAC,0.11,164,US,US,allowed,fallback
tx_26564,MENA,0.4,135,DE,JP,allowed,fallback
tx_1973,LATAM,0.08,135,DE,US,allowed,fallback
tx_22634,APAC,0.4,131,DE,US,allowed,fallback
tx_20850,EU,0.38,174,CN,MX,allowed,fallback
tx_48946,LATAM,0.18,148,US,SA,allowed,allowed
tx_35889,APAC,0.75,56,DE,SA,allowed,allowed
tx_11776,US,0.4,132,DE,MX,allowed,fallback
tx_30964,MENA,0.32,164,CN,JP,allowed,fallback
tx_29706,MENA,0.4,135,BR,JP,allowed,fallback
tx_31603,LATAM,0.01,167,US,US,allowed,fallback
tx_9665,LATAM,0.31,168,DE,SA,allowed,fallback
tx_17435,APAC,0.4,135,DE,JP,allowed,fallback
tx_41895,EU,0.35,35,AE,JP,allowed,allowed
tx_9943,MENA,0.4,135,US,SA,allowed,fallback
tx_11805,US,0.41,135,CN,FR,allowed,fallback
tx_33092,US,0.05,135,AE,FR,allowed,fallback
tx_1226,EU,0.42,100,IR,FR,blocked,blocked
tx_37060,MENA,0.82,66,BR,SA,allowed,allowed
tx_43290,US,0.22,174,AE,JP,allowed,allowed
tx_42374,APAC,0.2,161,CN,MX,allowed,allowed
tx_136,MENA,0.92,103,CU,FR,blocked,blocked
tx_35604,US,0.68,63,US,US,allowed,allowed
tx_5448,MENA,0.16,135,AE,JP,allowed,fallback
tx_24282,US,0.4,171,AE,MX,allowed,fallback
tx_43522,APAC,0.31,34,BR,JP,allowed,allowed
tx_32704,MENA,0.4,127,DE,SA,allowed,fallback
tx_36357,APAC,0.28,155,AE,SA,allowed,allowed
tx_5716,EU,0.4,135,DE,JP,allowed,fallback
tx_34691,LATAM,0.16,43,DE,US,allowed,allowed
tx_28477,APAC,0.2,135,DE,JP,allowed,fallback
tx_6716,MENA,0.42,135,US,MX,allowed,fallback
tx_27891,MENA,0.17,135,DE,SA,allowed,fallback
tx_14109,APAC,0.23,175,US,MX,allowed,fallback
tx_47867,LATAM,0.15,87,AE,MX,allowed,allowed
tx_5013,MENA,0.4,135,AE,FR,allowed,fallback
tx_1407,MENA,0.25,165,CN,FR,allowed,fallback
tx_7823,LATAM,0.4,135,AE,US,allowed,fallback
tx_21846,APAC,0.44,135,CN,FR,allowed,fallback
tx_44149,LATAM,0.52,173,US,SA,allowed,allowed
tx_1637,EU,0.21,135,DE,JP,allowed,fallback
tx_33949,LATAM,0.09,135,AE,MX,allowed,fallback
tx_1963,MENA,0.12,164,US,SA,allowed,fallback
tx_24013,MENA,0.4,135,DE,JP,allowed,fallback
tx_23646,LATAM,0.4,135,BR,SA,allowed,fallback
tx_6961,MENA,0.4,135,US,MX,allowed,fallback
tx_14383,APAC,0.36,135,US,MX,allowed,fallback
tx_41458,APAC,0.31,43,BR,FR,allowed,allowed
tx_49643,US,0.58,100,AE,SA,allowed,allowed
tx_30210,US,0.4,135,BR,JP,allowed,fallback
tx_26718,APAC,0.25,141,AE,JP,allowed,fallback
tx_29233,MENA,0.37,135,US,SA,allowed,fallback
tx_27786,US,0.4,135,CN,SA,allowed,fallback
tx_16264,MENA,0.31,135,CN,US,allowed,fallback
tx_20798,APAC,0.4,135,CN,JP,allowed,fallback
tx_39355,LATAM,0.98,62,BR,US,allowed,allowed
tx_1267,EU,0.92,53,SY,US,blocked,blocked
tx_29101,LATAM,0.44,135,AE,US,allowed,fallback
tx_47128,US,0.32,180,DE,FR,allowed,allowed
tx_13373,MENA,0.4,127,US,MX,allowed,fallback
tx_30437,APAC,0.26,135,US,MX,allowed,fallback
tx_18241,MENA,0.4,135,DE,JP,allowed,fallback
tx_18509,MENA,0.4,135,US,MX,allowed,fallback
tx_18980,LATAM,0.06,135,CN,FR,allowed,fallback
tx_33695,MENA,0.4,135,US,JP,allowed,fallback
tx_31536,MENA,0.4,135,CN,SA,allowed,fallback
tx_4679,MENA,0.31,123,AE,SA,allowed,fallback
tx_22109,LATAM,0.19,152,BR,US,allowed,fallback
tx_11775,EU,0.4,135,BR,SA,allowed,fallback
tx_45738,MENA,0.54,72,BR,MX,allowed,allowed
tx_16050,LATAM,0.4,135,CN,JP,allowed,fallback
tx_30398,US,0.4,135,US,JP,allowed,fallback
tx_13188,APAC,0.4,135,US,SA,allowed,fallback
tx_45475,US,0.48,117,DE,FR,allowed,allowed
tx_15071,APAC,0.4,175,AE,US,allowed,fallback
tx_34412,US,0.56,124,AE,JP,allowed,allowed
tx_5336,MENA,0.4,135,US,MX,allowed,fallback
tx_8372,MENA,0.4,135,DE,JP,allowed,fallback
tx_36842,US,0.61,103,BR,US,allowed,allowed
tx_25978,LATAM,0.4,135,BR,MX,allowed,fallback
tx_21265,APAC,0.4,149,BR,US,allowed,fallback
tx_1405,LATAM,0.4,149,CN,US,allowed,fallback
tx_20379,APAC,0.4,135,CN,JP,allowed,fallback
tx_40083,LATAM,0.33,130,AE,SA,allowed,allowed
tx_21514,US,0.4,135,BR,FR,allowed,fallback
tx_15072,LATAM,0.4,135,AE,US,allowed,fallback
tx_17746,APAC,0.11,135,US,JP,allowed,fallback
tx_25136,LATAM,0.4,135,AE,US,allowed,fallback
tx_35679,MENA,0.22,84,DE,MX,allowed,allowed
tx_14465,EU,0.2,135,BR,FR,allowed,fallback
tx_2424,MENA,0.4,135,CN,SA,allowed,fallback
tx_28973,APAC,0.4,135,DE,MX,allowed,fallback
tx_2460,LATAM,0.24,135,DE,MX,allowed,fallback
tx_25959,US,0.4,135,DE,US,allowed,fallback
tx_35372,EU,0.6,53,CN,MX,allowed,allowed
tx_538,MENA,0.22,68,KP,US,blocked,blocked
tx_26135,APAC,0.28,135,CN,SA,allowed,fallback
tx_23384,US,0.4,135,US,US,allowed,fallback
tx_47412,EU,0.87,72,CN,MX,allowed,allowed
tx_4812,EU,0.4,135,US,SA,allowed,fallback
tx_42516,MENA,0.98,139,BR,JP,allowed,allowed
tx_39121,MENA,0.56,173,CN,SA,allowed,allowed
tx_3569,EU,0.1,149,AE,MX,allowed,fallback
tx_26759,US,0.4,134,AE,JP,allowed,fallback
tx_47554,US,0.29,155,BR,US,allowed,allowed
tx_14338,LATAM,0.16,177,BR,JP,allowed,fallback
tx_31704,LATAM,0.42,127,CN,JP,allowed,fallback
tx_14234,US,0.4,135,US,SA,allowed,fallback
tx_4187,APAC,0.4,135,AE,SA,allowed,fallback
tx_24774,APAC,0.4,135,BR,JP,allowed,fallback
tx_19816,LATAM,0.13,146,CN,US,allowed,fallback
tx_9129,MENA,0.38,135,AE,US,allowed,fallback
tx_41512,APAC,0.09,127,BR,US,allowed,allowed
tx_16458,LATAM,0.36,178,US,JP,allowed,fallback
tx_20640,APAC,0.4,145,US,MX,allowed,fallback
tx_36109,EU,0.24,64,US,SA,allowed,allowed
tx_41973,MENA,0.42,83,US,US,allowed,allowed
tx_44264,US,0.48,106,DE,SA,allowed,allowed
tx_11039,APAC,0.4,135,CN,JP,allowed,fallback
tx_33036,LATAM,0.11,135,US,JP,allowed,fallback
tx_15295,EU,0.4,180,DE,US,allowed,fallback
tx_31513,EU,0.07,135,US,FR,allowed,fallback
tx_37748,EU,0.11,131,DE,SA,allowed,allowed
tx_22128,MENA,0.16,135,DE,MX,allowed,fallback
tx_3760,MENA,0.39,135,AE,SA,allowed,fallback
tx_49249,EU,0.03,103,AE,FR,allowed,allowed
tx_42972,US,0.94,178,DE,SA,allowed,allowed
tx_26264,US,0.4,135,BR,SA,allowed,fallback
tx_9644,LATAM,0.4,135,BR,US,allowed,fallback
tx_22808,APAC,0.21,135,BR,MX,allowed,fallback
tx_9060,LATAM,0.4,135,US,US,allowed,fallback
tx_34458,US,0.77,60,BR,MX,allowed,allowed
tx_4766,MENA,0.01,144,US,US,allowed,fallback
tx_44136,MENA,0.43,114,CN,MX,allowed,allowed
tx_4503,MENA,0.02,135,US,MX,allowed,fallback
tx_20517,US,0.36,135,AE,MX,allowed,fallback
tx_46466,MENA,0.78,43,BR,SA,allowed,allowed
tx_38753,US,0.46,134,BR,FR,allowed,allowed
tx_20214,EU,0.39,146,CN,MX,allowed,fallback
tx_13504,APAC,0.4,135,DE,FR,allowed,fallback
tx_46122,US,0.71,155,CN,JP,allowed,allowed
tx_2709,US,0.4,135,DE,FR,allowed,fallback
tx_26612,LATAM,0.14,152,DE,US,allowed,fallback
tx_25434,EU,0.14,135,DE,US,allowed,fallback
tx_49434,EU,0.79,82,CN,SA,allowed,allowed
tx_42178,EU,0.69,45,DE,JP,allowed,allowed
tx_42291,APAC,0.27,82,US,JP,allowed,allowed
tx_25041,EU,0.4,135,DE,SA,allowed,fallback
tx_13173,MENA,0.4,169,US,MX,allowed,fallback
tx_34874,EU,0.27,166,DE,SA,allowed,allowed
tx_1867,US,0.4,135,AE,MX,allowed,fallback
tx_12873,MENA,0.4,135,CN,US,allowed,fallback
tx_12919,MENA,0.22,135,BR,MX,allowed,fallback
tx_26904,MENA,0.4,157,DE,FR,allowed,fallback
tx_12053,US,0.38,158,AE,JP,allowed,fallback
tx_27909,US,0.4,135,DE,US,allowed,fallback
tx_7918,LATAM,0.0,135,US,FR,allowed,fallback
tx_46039,US,0.96,40,US,FR,allowed,allowed
tx_40766,EU,0.57,63,AE,US,allowed,allowed
tx_9041,APAC,0.4,135,AE,JP,allowed,fallback
tx_36114,LATAM,0.26,57,AE,MX,allowed,allowed
tx_8248,LATAM,0.4,135,AE,JP,allowed,fallback
tx_46469,APAC,0.36,136,CN,JP,allowed,allowed
tx_26734,APAC,0.4,126,DE,FR,allowed,fallback
tx_25794,LATAM,0.17,169,DE,SA,allowed,fallback
tx_23196,APAC,0.4,138,CN,JP,allowed,fallback
tx_34801,US,0.6,111,DE,SA,allowed,allowed
tx_12908,EU,0.4,170,US,MX,allowed,fallback
tx_35023,APAC,0.24,82,AE,US,allowed,allowed
tx_33955,US,0.21,146,DE,MX,allowed,fallback
tx_35665,US,0.52,34,CN,US,allowed,allowed
tx_31667,EU,0.4,135,AE,FR,allowed,fallback
tx_22187,EU,0.4,135,BR,US,allowed,fallback
tx_3621,US,0.4,135,DE,JP,allowed,fallback
tx_33280,APAC,0.23,135,AE,SA,allowed,fallback
tx_21023,EU,0.27,153,AE,US,allowed,fallback
tx_14113,LATAM,0.4,135,AE,US,allowed,fallback
tx_22930,MENA,0.44,151,DE,JP,allowed,fallback
tx_41466,LATAM,0.28,151,DE,FR,allowed,allowed
tx_22202,APAC,0.37,135,CN,FR,allowed,fallback
tx_37778,LATAM,0.16,110,CN,SA,allowed,allowed
tx_3960,LATAM,0.35,135,AE,US,allowed,fallback
tx_9427,EU,0.09,126,US,US,allowed,fallback
tx_45872,US,0.64,48,CN,MX,allowed,allowed
tx_4241,APAC,0.18,135,CN,SA,allowed,fallback
tx_36603,APAC,0.49,65,CN,SA,allowed,allowed
tx_1931,LATAM,0.4,135,BR,MX,allowed,fallback
tx_5161,US,0.4,135,CN,MX,allowed,fallback
tx_26714,APAC,0.4,135,CN,JP,allowed,fallback
tx_16403,APAC,0.43,161,BR,MX,allowed,fallback
tx_1248,LATAM,0.23,119,IR,FR,blocked,blocked
tx_19293,APAC,0.4,135,DE,FR,allowed,fallback
tx_42853,US,0.54,125,BR,JP,allowed,allowed
tx_4204,APAC,0.4,135,DE,FR,allowed,fallback
tx_12596,US,0.4,147,DE,MX,allowed,fallback
tx_37392,US,0.54,53,BR,JP,allowed,allowed
tx_1272,US,0.13,42,RU,US,blocked,blocked
tx_7563,LATAM,0.4,135,AE,SA,allowed,fallback
tx_20748,APAC,0.15,135,AE,US,allowed,fallback
tx_13811,MENA,0.28,135,AE,FR,allowed,fallback
tx_10,MENA,0.84,86,KP,MX,blocked,blocked
tx_8993,LATAM,0.4,122,DE,MX,allowed,fallback
tx_46006,LATAM,0.18,89,DE,JP,allowed,allowed
tx_32443,MENA,0.4,135,US,SA,allowed,fallback
tx_16765,EU,0.4,135,AE,SA,allowed,fallback
tx_30167,MENA,0.4,135,CN,JP,allowed,fallback
tx_28136,EU,0.4,149,DE,FR,allowed,fallback
tx_5499,APAC,0.25,135,US,MX,allowed,fallback
tx_13460,MENA,0.4,135,BR,US,allowed,fallback
tx_14184,EU,0.4,135,BR,JP,allowed,fallback
tx_19376,US,0.38,157,BR,FR,allowed,fallback
tx_6935,LATAM,0.4,135,CN,US,allowed,fallback
tx_27364,EU,0.4,135,CN,FR,allowed,fallback
tx_42142,US,0.12,168,DE,FR,allowed,allowed
tx_44165,LATAM,0.44,31,CN,US,allowed,allowed
tx_36032,US,0.67,76,US,MX,allowed,allowed
tx_21898,MENA,0.4,167,CN,MX,allowed,fallback
tx_8691,US,0.11,135,DE,FR,allowed,fallback
tx_7641,EU,0.4,178,AE,FR,allowed,fallback
tx_1035,LATAM,0.99,63,IR,SA,blocked,blocked
tx_8416,EU,0.11,135,CN,US,allowed,fallback
tx_4624,US,0.15,152,US,MX,allowed,fallback
tx_537,US,0.88,40,SY,JP,blocked,blocked
tx_10148,MENA,0.24,135,AE,MX,allowed,fallback
tx_19166,EU,0.4,135,US,US,allowed,fallback
tx_2526,APAC,0.4,135,AE,MX,allowed,fallback
tx_37524,EU,0.09,156,AE,SA,allowed,allowed
tx_34485,EU,0.16,30,CN,MX,allowed,allowed
tx_21761,US,0.4,143,BR,JP,allowed,fallback
tx_45473,MENA,0.99,96,CN,SA,allowed,allowed
tx_197,MENA,0.52,78,SY,US,blocked,blocked
tx_29564,EU,0.4,130,AE,MX,allowed,fallback
tx_48854,MENA,0.26,34,BR,FR,allowed,allowed
tx_23022,MENA,0.33,121,AE,FR,allowed,fallback
tx_17286,MENA,0.4,149,AE,FR,allowed,fallback
tx_17140,APAC,0.4,135,DE,US,allowed,fallback
tx_13651,LATAM,0.4,135,US,US,allowed,fallback
tx_43874,EU,0.42,119,CN,US,allowed,allowed
tx_18959,US,0.02,135,AE,SA,allowed,fallback
tx_48873,EU,0.98,51,US,FR,allowed,allowed
tx_28152,EU,0.36,167,US,SA,allowed,fallback
tx_45679,US,0.57,33,DE,US,allowed,allowed
tx_38780,LATAM,0.68,145,CN,JP,allowed,allowed
tx_28809,APAC,0.4,122,BR,JP,allowed,fallback
tx_7140,LATAM,0.4,135,AE,SA,allowed,fallback
tx_23255,MENA,0.4,135,AE,SA,allowed,fallback
tx_30607,US,0.3,131,US,MX,allowed,fallback
tx_19244,LATAM,0.4,157,CN,FR,allowed,fallback
tx_12087,MENA,0.29,135,AE,US,allowed,fallback
tx_38260,US,0.18,81,DE,JP,allowed,allowed
tx_42603,MENA,0.01,179,AE,US,allowed,allowed
tx_44277,MENA,0.28,117,DE,MX,allowed,allowed
tx_34972,LATAM,0.31,54,AE,SA,allowed,allowed
tx_48767,US,0.29,52,BR,JP,allowed,allowed
tx_14200,MENA,0.29,135,DE,SA,allowed,fallback
tx_46971,US,0.05,87,BR,FR,allowed,allowed
tx_6285,MENA,0.4,135,AE,US,allowed,fallback
tx_15426,US,0.4,135,US,SA,allowed,fallback
tx_45820,APAC,0.2,95,BR,US,allowed,allowed
tx_18569,APAC,0.4,135,AE,SA,allowed,fallback
tx_22409,APAC,0.13,135,US,MX,allowed,fallback
tx_48229,LATAM,0.61,113,AE,SA,allowed,allowed
tx_23471,EU,0.04,135,CN,US,allowed,fallback
tx_34636,MENA,0.8,31,BR,MX,allowed,allowed
tx_23959,EU,0.4,146,US,US,allowed,fallback
tx_3381,US,0.4,178,CN,JP,allowed,fallback
tx_42670,LATAM,0.97,55,BR,SA,allowed,allowed
tx_9701,LATAM,0.4,130,US,MX,allowed,fallback
tx_49868,MENA,0.44,92,CN,FR,allowed,allowed
tx_16784,MENA,0.4,135,CN,JP,allowed,fallback
tx_25582,US,0.11,135,AE,SA,allowed,fallback
tx_30277,LATAM,0.4,135,AE,SA,allowed,fallback
tx_26512,US,0.43,128,CN,FR,allowed,fallback
tx_36477,US,0.56,167,CN,MX,allowed,allowed
tx_9577,LATAM,0.4,135,CN,US,allowed,fallback
tx_12781,APAC,0.4,175,DE,SA,allowed,fallback
tx_26644,LATAM,0.4,135,DE,MX,allowed,fallback
tx_31239,EU,0.32,151,AE,FR,allowed,fallback
tx_4365,US,0.4,162,CN,SA,allowed,fallback
tx_23144,APAC,0.4,135,US,US,allowed,fallback
tx_8291,EU,0.4,170,AE,FR,allowed,fallback
tx_45560,US,0.77,91,BR,JP,allowed,allowed
tx_27915,MENA,0.4,135,US,US,allowed,fallback
tx_22235,APAC,0.08,148,CN,JP,allowed,fallback
tx_37632,EU,0.6,177,CN,US,allowed,allowed
tx_45673,LATAM,1.0,84,BR,JP,allowed,allowed
tx_45682,LATAM,0.04,128,DE,JP,allowed,allowed
tx_34660,US,0.51,166,US,US,allowed,allowed
tx_19936,EU,0.29,135,DE,JP,allowed,fallback
tx_15263,LATAM,0.4,170,US,JP,allowed,fallback
tx_36397,EU,0.77,174,US,FR,allowed,allowed
tx_32507,MENA,0.24,135,BR,MX,allowed,fallback
tx_853,MENA,0.63,99,RU,FR,blocked,blocked
tx_32894,US,0.1,135,US,US,allowed,fallback
tx_22402,APAC,0.01,135,BR,FR,allowed,fallback
tx_26712,APAC,0.4,135,DE,MX,allowed,fallback
tx_33484,EU,0.4,135,DE,JP,allowed,fallback
tx_30091,MENA,0.4,134,BR,MX,allowed,fallback
tx_4719,US,0.28,174,US,US,allowed,fallback
tx_44539,US,0.59,98,US,MX,allowed,allowed
tx_661,EU,0.69,75,KP,FR,blocked,blocked
tx_297,APAC,0.4,80,SY,SA,blocked,blocked
tx_25093,LATAM,0.25,135,BR,MX,allowed,fallback
tx_16874,MENA,0.4,136,US,JP,allowed,fallback
tx_25544,LATAM,0.02,126,US,SA,allowed,fallback
tx_26436,US,0.4,127,AE,MX,allowed,fallback
tx_17916,LATAM,0.4,135,DE,JP,allowed,fallback
tx_3590,US,0.07,179,DE,JP,allowed,fallback
tx_18917,APAC,0.4,143,DE,US,allowed,fallback
tx_10516,US,0.4,162,US,MX,allowed,fallback
tx_5250,LATAM,0.3,135,CN,MX,allowed,fallback
tx_39035,APAC,0.54,127,BR,MX,allowed,allowed
tx_27244,APAC,0.4,135,CN,SA,allowed,fallback
tx_4170,EU,0.4,135,US,US,allowed,fallback
tx_4437,EU,0.4,135,BR,MX,allowed,fallback
tx_37843,EU,0.67,92,BR,FR,allowed,allowed
tx_30754,EU,0.4,135,CN,US,allowed,fallback
tx_26811,LATAM,0.16,135,CN,SA,allowed,fallback
tx_40865,APAC,0.15,112,US,US,allowed,allowed
tx_46995,LATAM,0.11,165,BR,FR,allowed,allowed
tx_47424,LATAM,0.08,87,CN,US,allowed,allowed
tx_41985,APAC,0.15,64,DE,MX,allowed,allowed
tx_41766,EU,0.22,92,CN,US,allowed,allowed
tx_24444,US,0.35,135,CN,SA,allowed,fallback
tx_5288,US,0.4,135,US,JP,allowed,fallback
tx_9890,APAC,0.4,135,BR,MX,allowed,fallback
tx_19234,EU,0.33,135,US,SA,allowed,fallback
tx_32803,US,0.4,174,DE,FR,allowed,fallback
tx_24510,LATAM,0.09,162,BR,MX,allowed,fallback
tx_30049,US,0.26,146,CN,SA,allowed,fallback
tx_23463,EU,0.4,135,AE,JP,allowed,fallback
tx_15290,US,0.32,161,CN,JP,allowed,fallback
tx_44176,EU,0.93,120,CN,US,allowed,allowed
tx_34642,US,0.17,98,BR,SA,allowed,allowed
tx_5746,APAC,0.33,135,CN,SA,allowed,fallback
tx_30544,MENA,0.41,135,DE,FR,allowed,fallback
tx_15599,APAC,0.4,135,CN,MX,allowed,fallback
tx_41715,EU,0.73,121,US,SA,allowed,allowed
tx_33676,US,0.4,135,CN,US,allowed,fallback
tx_21818,APAC,0.4,135,DE,SA,allowed,fallback
tx_41825,LATAM,0.05,102,US,MX,allowed,allowed
tx_18675,MENA,0.09,135,AE,JP,allowed,fallback
tx_5444,MENA,0.29,160,AE,JP,allowed,fallback
tx_11572,US,0.4,165,DE,US,allowed,fallback
tx_9905,MENA,0.4,167,AE,SA,allowed,fallback
tx_26909,US,0.4,135,US,FR,allowed,fallback
tx_38293,APAC,0.64,35,AE,SA,allowed,allowed
tx_32557,MENA,0.11,135,AE,FR,allowed,fallback
tx_19044,EU,0.39,138,BR,FR,allowed,fallback
tx_25375,LATAM,0.4,135,CN,JP,allowed,fallback
tx_47410,MENA,0.21,87,AE,FR,allowed,allowed
tx_28168,MENA,0.4,135,US,US,allowed,fallback
tx_8825,US,0.11,135,AE,US,allowed,fallback
tx_11554,LATAM,0.42,135,US,SA,allowed,fallback
tx_33279,EU,0.09,134,CN,MX,allowed,fallback
tx_35419,LATAM,0.67,164,US,SA,allowed,allowed
tx_7334,US,0.06,168,DE,MX,allowed,fallback
tx_31583,LATAM,0.27,135,DE,FR,allowed,fallback
tx_36431,US,1.0,63,AE,FR,allowed,allowed
tx_43763,EU,0.54,154,AE,FR,allowed,allowed
tx_20836,MENA,0.4,145,DE,SA,allowed,fallback
tx_37779,US,0.55,167,US,JP,allowed,allowed
tx_35783,MENA,0.83,145,US,JP,allowed,allowed
tx_26901,EU,0.4,135,AE,SA,allowed,fallback
tx_13855,US,0.4,138,US,US,allowed,fallback
tx_14700,MENA,0.24,163,CN,US,allowed,fallback
tx_41893,EU,0.7,44,AE,FR,allowed,allowed
tx_16211,LATAM,0.4,135,BR,US,allowed,fallback
tx_37085,APAC,0.49,170,CN,MX,allowed,allowed
tx_46890,EU,0.07,149,BR,JP,allowed,allowed
tx_49884,MENA,0.54,127,DE,MX,allowed,allowed
tx_41018,LATAM,0.18,93,US,JP,allowed,allowed
tx_6704,LATAM,0.4,135,CN,SA,allowed,fallback
tx_11520,LATAM,0.4,159,DE,FR,allowed,fallback
tx_32698,US,0.07,163,AE,MX,allowed,fallback
tx_43541,LATAM,0.42,67,AE,JP,allowed,allowed
tx_28346,LATAM,0.4,135,DE,JP,allowed,fallback
tx_44453,MENA,0.28,120,AE,US,allowed,allowed
tx_42375,US,0.99,148,AE,JP,allowed,allowed
tx_30163,US,0.44,168,CN,US,allowed,fallback
tx_11825,US,0.37,135,BR,JP,allowed,fallback
tx_40329,EU,0.05,47,AE,US,allowed,allowed
tx_49820,APAC,0.66,165,AE,MX,allowed,allowed
tx_11774,APAC,0.4,135,BR,JP,allowed,fallback
tx_33889,US,0.4,177,DE,SA,allowed,fallback
tx_14543,EU,0.17,135,BR,US,allowed,fallback
tx_4614,US,0.4,150,CN,FR,allowed,fallback
tx_386,EU,0.45,58,RU,US,blocked,blocked
tx_1763,MENA,0.4,135,BR,SA,allowed,fallback
tx_43243,LATAM,0.08,108,BR,SA,allowed,allowed
tx_44528,US,0.63,146,AE,SA,allowed,allowed
tx_47110,MENA,0.06,49,DE,FR,allowed,allowed
tx_19011,EU,0.16,166,US,MX,allowed,fallback
tx_35879,MENA,0.73,121,AE,MX,allowed,allowed
tx_9769,US,0.42,125,CN,SA,allowed,fallback
tx_24016,APAC,0.21,135,US,US,allowed,fallback
tx_18107,APAC,0.13,135,US,US,allowed,fallback
tx_24741,US,0.1,144,AE,FR,allowed,fallback
tx_31157,LATAM,0.4,141,DE,JP,allowed,fallback
tx_5243,LATAM,0.38,135,BR,MX,allowed,fallback
tx_43229,MENA,0.92,172,AE,JP,allowed,allowed
tx_15667,EU,0.18,135,US,SA,allowed,fallback
tx_10896,LATAM,0.4,169,DE,MX,allowed,fallback
tx_9763,APAC,0.4,135,AE,FR,allowed,fallback
tx_32605,MENA,0.4,135,BR,SA,allowed,fallback
tx_8393,APAC,0.4,174,BR,MX,allowed,fallback
tx_12569,APAC,0.37,135,AE,US,allowed,fallback
tx_4055,APAC,0.4,135,DE,SA,allowed,fallback
tx_21599,US,0.41,135,DE,FR,allowed,fallback
tx_42654,LATAM,0.18,46,CN,JP,allowed,allowed
tx_25949,APAC,0.29,135,DE,JP,allowed,fallback
tx_27971,MENA,0.4,135,DE,US,allowed,fallback
tx_46141,MENA,0.86,106,AE,US,allowed,allowed
tx_29244,EU,0.31,135,BR,US,allowed,fallback
tx_2700,MENA,0.4,142,BR,US,allowed,fallback
tx_24332,APAC,0.4,135,AE,US,allowed,fallback
tx_34609,EU,0.19,123,DE,JP,allowed,allowed
tx_44414,LATAM,0.28,57,US,FR,allowed,allowed
tx_10225,US,0.4,128,CN,US,allowed,fallback
tx_3094,MENA,0.4,135,BR,SA,allowed,fallback
tx_47664,MENA,0.44,117,US,US,allowed,allowed
tx_35994,US,0.91,88,US,SA,allowed,allowed
tx_25239,US,0.4,135,DE,US,allowed,fallback
tx_19967,US,0.22,173,CN,US,allowed,fallback
tx_45249,LATAM,0.73,97,AE,FR,allowed,allowed
tx_9984,US,0.4,135,US,SA,allowed,fallback
tx_21660,US,0.4,135,BR,MX,allowed,fallback
tx_37977,LATAM,0.94,95,DE,SA,allowed,allowed
tx_20954,APAC,0.4,129,US,MX,allowed,fallback
tx_30589,APAC,0.4,128,US,US,allowed,fallback
tx_40057,US,0.49,154,CN,SA,allowed,allowed
tx_43964,LATAM,0.53,75,DE,SA,allowed,allowed
tx_34579,EU,0.07,165,AE,US,allowed,allowed
tx_13229,US,0.07,151,BR,MX,allowed,fallback
tx_31954,EU,0.4,134,BR,JP,allowed,fallback
tx_8168,EU,0.02,125,US,SA,allowed,fallback
tx_3678,LATAM,0.1,135,DE,FR,allowed,fallback
tx_23574,APAC,0.29,135,US,US,allowed,fallback
tx_26175,MENA,0.4,135,CN,JP,allowed,fallback
tx_35043,APAC,0.64,179,AE,FR,allowed,allowed
tx_12308,EU,0.31,135,CN,US,allowed,fallback
tx_42163,US,0.4,30,US,US,allowed,allowed
tx_28713,EU,0.4,135,BR,FR,allowed,fallback
tx_14746,LATAM,0.4,135,BR,JP,allowed,fallback
tx_12393,MENA,0.38,135,DE,FR,allowed,fallback
tx_13593,EU,0.4,161,DE,SA,allowed,fallback
tx_34799,APAC,0.68,142,CN,JP,allowed,allowed
tx_24956,LATAM,0.24,135,CN,JP,allowed,fallback
tx_35321,US,0.53,78,CN,US,allowed,allowed
tx_23093,LATAM,0.4,135,US,MX,allowed,fallback
tx_5541,US,0.4,139,US,JP,allowed,fallback
tx_19252,LATAM,0.08,135,US,FR,allowed,fallback
tx_18837,EU,0.31,121,CN,JP,allowed,fallback
tx_13839,EU,0.4,135,DE,US,allowed,fallback
tx_6369,MENA,0.21,135,CN,FR,allowed,fallback
tx_34994,US,0.95,69,DE,US,allowed,allowed
