tx_id,ops_count,latency_ms,fee_xrp,routing,compliance
xrpl_tx_24034,1,95,1.2e-05,XRP only,None
xrpl_tx_24035,1,95,1.2e-05,XRP only,None
xrpl_tx_24036,1,95,1.2e-05,XRP only,None
xrpl_tx_24037,1,95,1.2e-05,XRP only,None
xrpl_tx_24038,1,95,1.2e-05,XRP only,None
xrpl_tx_24039,1,95,1.2e-05,XRP only,None
xrpl_tx_24040,1,95,1.2e-05,XRP only,None
xrpl_tx_24041,1,95,1.2e-05,XRP only,None
xrpl_tx_24042,1,95,1.2e-05,XRP only,None
xrpl_tx_24043,1,95,1.2e-05,XRP only,None
xrpl_tx_24044,1,95,1.2e-05,XRP only,None
xrpl_tx_24045,1,95,1.2e-05,XRP only,None
xrpl_tx_24046,1,95,1.2e-05,XRP only,None
xrpl_tx_24047,1,95,1.2e-05,XRP only,None
xrpl_tx_24048,1,95,1.2e-05,XRP only,None
xrpl_tx_24049,1,95,1.2e-05,XRP only,None
xrpl_tx_24050,1,95,1.2e-05,XRP only,None
xrpl_tx_24051,1,95,1.2e-05,XRP only,None
xrpl_tx_24052,1,95,1.2e-05,XRP only,None
xrpl_tx_24053,1,95,1.2e-05,XRP only,None
xrpl_tx_24054,1,95,1.2e-05,XRP only,None
xrpl_tx_24055,1,95,1.2e-05,XRP only,None
xrpl_tx_24056,1,95,1.2e-05,XRP only,None
xrpl_tx_24057,1,95,1.2e-05,XRP only,None
xrpl_tx_24058,1,95,1.2e-05,XRP only,None
xrpl_tx_24059,1,95,1.2e-05,XRP only,None
xrpl_tx_24060,1,95,1.2e-05,XRP only,None
xrpl_tx_24061,1,95,1.2e-05,XRP only,None
xrpl_tx_24062,1,95,1.2e-05,XRP only,None
xrpl_tx_24063,1,95,1.2e-05,XRP only,None
xrpl_tx_24064,1,95,1.2e-05,XRP only,None
xrpl_tx_24065,1,95,1.2e-05,XRP only,None
xrpl_tx_24066,1,95,1.2e-05,XRP only,None
xrpl_tx_24067,1,95,1.2e-05,XRP only,None
xrpl_tx_24068,1,95,1.2e-05,XRP only,None
xrpl_tx_24069,1,95,1.2e-05,XRP only,None
xrpl_tx_24070,1,95,1.2e-05,XRP only,None
xrpl_tx_24071,1,95,1.2e-05,XRP only,None
xrpl_tx_24072,1,95,1.2e-05,XRP only,None
xrpl_tx_24073,1,95,1.2e-05,XRP only,None
xrpl_tx_24074,1,95,1.2e-05,XRP only,None
xrpl_tx_24075,1,95,1.2e-05,XRP only,None
xrpl_tx_24076,1,95,1.2e-05,XRP only,None
xrpl_tx_24077,1,95,1.2e-05,XRP only,None
xrpl_tx_24078,1,95,1.2e-05,XRP only,None
xrpl_tx_24079,1,95,1.2e-05,XRP only,None
xrpl_tx_24080,1,95,1.2e-05,XRP only,None
xrpl_tx_24081,1,95,1.2e-05,XRP only,None
xrpl_tx_24082,1,95,1.2e-05,XRP only,None
xrpl_tx_24083,1,95,1.2e-05,XRP only,None
xrpl_tx_24084,1,95,1.2e-05,XRP only,None
xrpl_tx_24085,1,95,1.2e-05,XRP only,None
xrpl_tx_24086,1,95,1.2e-05,XRP only,None
xrpl_tx_24087,1,95,1.2e-05,XRP only,None
xrpl_tx_24088,1,95,1.2e-05,XRP only,None
xrpl_tx_24089,1,95,1.2e-05,XRP only,None
xrpl_tx_24090,1,95,1.2e-05,XRP only,None
xrpl_tx_24091,1,95,1.2e-05,XRP only,None
xrpl_tx_24092,1,95,1.2e-05,XRP only,None
xrpl_tx_24093,1,95,1.2e-05,XRP only,None
xrpl_tx_24094,1,95,1.2e-05,XRP only,None
xrpl_tx_24095,1,95,1.2e-05,XRP only,None
xrpl_tx_24096,1,95,1.2e-05,XRP only,None
xrpl_tx_24097,1,95,1.2e-05,XRP only,None
xrpl_tx_24098,1,95,1.2e-05,XRP only,None
xrpl_tx_24099,1,95,1.2e-05,XRP only,None
xrpl_tx_24100,1,95,1.2e-05,XRP only,None
xrpl_tx_24101,1,95,1.2e-05,XRP only,None
xrpl_tx_24102,1,95,1.2e-05,XRP only,None
xrpl_tx_24103,1,95,1.2e-05,XRP only,None
xrpl_tx_24104,1,95,1.2e-05,XRP only,None
xrpl_tx_24105,1,95,1.2e-05,XRP only,None
xrpl_tx_24106,1,95,1.2e-05,XRP only,None
xrpl_tx_24107,1,95,1.2e-05,XRP only,None
xrpl_tx_24108,1,95,1.2e-05,XRP only,None
xrpl_tx_24109,1,95,1.2e-05,XRP only,None
xrpl_tx_24110,1,95,1.2e-05,XRP only,None
xrpl_tx_24111,1,95,1.2e-05,XRP only,None
xrpl_tx_24112,1,95,1.2e-05,XRP only,None
xrpl_tx_24113,1,95,1.2e-05,XRP only,None
xrpl_tx_24114,1,95,1.2e-05,XRP only,None
xrpl_tx_24115,1,95,1.2e-05,XRP only,None
xrpl_tx_24116,1,95,1.2e-05,XRP only,None
xrpl_tx_24117,1,95,1.2e-05,XRP only,None
xrpl_tx_24118,1,95,1.2e-05,XRP only,None
xrpl_tx_24119,1,95,1.2e-05,XRP only,None
xrpl_tx_24120,1,95,1.2e-05,XRP only,None
xrpl_tx_24121,1,95,1.2e-05,XRP only,None
xrpl_tx_24122,1,95,1.2e-05,XRP only,None
xrpl_tx_24123,1,95,1.2e-05,XRP only,None
xrpl_tx_24124,1,95,1.2e-05,XRP only,None
xrpl_tx_24125,1,95,1.2e-05,XRP only,None
xrpl_tx_24126,1,95,1.2e-05,XRP only,None
xrpl_tx_24127,1,95,1.2e-05,XRP only,None
xrpl_tx_24128,1,95,1.2e-05,XRP only,None
xrpl_tx_24129,1,95,1.2e-05,XRP only,None
xrpl_tx_24130,1,95,1.2e-05,XRP only,None
xrpl_tx_24131,1,95,1.2e-05,XRP only,None
xrpl_tx_24132,1,95,1.2e-05,XRP only,None
xrpl_tx_24133,1,95,1.2e-05,XRP only,None
xrpl_tx_24134,1,95,1.2e-05,XRP only,None
xrpl_tx_24135,1,95,1.2e-05,XRP only,None
xrpl_tx_24136,1,95,1.2e-05,XRP only,None
xrpl_tx_24137,1,95,1.2e-05,XRP only,None
xrpl_tx_24138,1,95,1.2e-05,XRP only,None
xrpl_tx_24139,1,95,1.2e-05,XRP only,None
xrpl_tx_24140,1,95,1.2e-05,XRP only,None
xrpl_tx_24141,1,95,1.2e-05,XRP only,None
xrpl_tx_24142,1,95,1.2e-05,XRP only,None
xrpl_tx_24143,1,95,1.2e-05,XRP only,None
xrpl_tx_24144,1,95,1.2e-05,XRP only,None
xrpl_tx_24145,1,95,1.2e-05,XRP only,None
xrpl_tx_24146,1,95,1.2e-05,XRP only,None
xrpl_tx_24147,1,95,1.2e-05,XRP only,None
xrpl_tx_24148,1,95,1.2e-05,XRP only,None
xrpl_tx_24149,1,95,1.2e-05,XRP only,None
xrpl_tx_24150,1,95,1.2e-05,XRP only,None
xrpl_tx_24151,1,95,1.2e-05,XRP only,None
xrpl_tx_24152,1,95,1.2e-05,XRP only,None
xrpl_tx_24153,1,95,1.2e-05,XRP only,None
xrpl_tx_24154,1,95,1.2e-05,XRP only,None
xrpl_tx_24155,1,95,1.2e-05,XRP only,None
xrpl_tx_24156,1,95,1.2e-05,XRP only,None
xrpl_tx_24157,1,95,1.2e-05,XRP only,None
xrpl_tx_24158,1,95,1.2e-05,XRP only,None
xrpl_tx_24159,1,95,1.2e-05,XRP only,None
xrpl_tx_24160,1,95,1.2e-05,XRP only,None
xrpl_tx_24161,1,95,1.2e-05,XRP only,None
xrpl_tx_24162,1,95,1.2e-05,XRP only,None
xrpl_tx_24163,1,95,1.2e-05,XRP only,None
xrpl_tx_24164,1,95,1.2e-05,XRP only,None
xrpl_tx_24165,1,95,1.2e-05,XRP only,None
xrpl_tx_24166,1,95,1.2e-05,XRP only,None
xrpl_tx_24167,1,95,1.2e-05,XRP only,None
xrpl_tx_24168,1,95,1.2e-05,XRP only,None
xrpl_tx_24169,1,95,1.2e-05,XRP only,None
xrpl_tx_24170,1,95,1.2e-05,XRP only,None
xrpl_tx_24171,1,95,1.2e-05,XRP only,None
xrpl_tx_24172,1,95,1.2e-05,XRP only,None
xrpl_tx_24173,1,95,1.2e-05,XRP only,None
xrpl_tx_24174,1,95,1.2e-05,XRP only,None
xrpl_tx_24175,1,95,1.2e-05,XRP only,None
xrpl_tx_24176,1,95,1.2e-05,XRP only,None
xrpl_tx_24177,1,95,1.2e-05,XRP only,None
xrpl_tx_24178,1,95,1.2e-05,XRP only,None
xrpl_tx_24179,1,95,1.2e-05,XRP only,None
xrpl_tx_24180,1,95,1.2e-05,XRP only,None
xrpl_tx_24181,1,95,1.2e-05,XRP only,None
xrpl_tx_24182,1,95,1.2e-05,XRP only,None
xrpl_tx_24183,1,95,1.2e-05,XRP only,None
xrpl_tx_24184,1,95,1.2e-05,XRP only,None
xrpl_tx_24185,1,95,1.2e-05,XRP only,None
xrpl_tx_24186,1,95,1.2e-05,XRP only,None
xrpl_tx_24187,1,95,1.2e-05,XRP only,None
xrpl_tx_24188,1,95,1.2e-05,XRP only,None
xrpl_tx_24189,1,95,1.2e-05,XRP only,None
xrpl_tx_24190,1,95,1.2e-05,XRP only,None
xrpl_tx_24191,1,95,1.2e-05,XRP only,None
xrpl_tx_24192,1,95,1.2e-05,XRP only,None
xrpl_tx_24193,1,95,1.2e-05,XRP only,None
xrpl_tx_24194,1,95,1.2e-05,XRP only,None
xrpl_tx_24195,1,95,1.2e-05,XRP only,None
xrpl_tx_24196,1,95,1.2e-05,XRP only,None
xrpl_tx_24197,1,95,1.2e-05,XRP only,None
xrpl_tx_24198,1,95,1.2e-05,XRP only,None
xrpl_tx_24199,1,95,1.2e-05,XRP only,None
xrpl_tx_24200,1,95,1.2e-05,XRP only,None
xrpl_tx_24201,1,95,1.2e-05,XRP only,None
xrpl_tx_24202,1,95,1.2e-05,XRP only,None
xrpl_tx_24203,1,95,1.2e-05,XRP only,None
xrpl_tx_24204,1,95,1.2e-05,XRP only,None
xrpl_tx_24205,1,95,1.2e-05,XRP only,None
xrpl_tx_24206,1,95,1.2e-05,XRP only,None
xrpl_tx_24207,1,95,1.2e-05,XRP only,None
xrpl_tx_24208,1,95,1.2e-05,XRP only,None
xrpl_tx_24209,1,95,1.2e-05,XRP only,None
xrpl_tx_24210,1,95,1.2e-05,XRP only,None
xrpl_tx_24211,1,95,1.2e-05,XRP only,None
xrpl_tx_24212,1,95,1.2e-05,XRP only,None
xrpl_tx_24213,1,95,1.2e-05,XRP only,None
xrpl_tx_24214,1,95,1.2e-05,XRP only,None
xrpl_tx_24215,1,95,1.2e-05,XRP only,None
xrpl_tx_24216,1,95,1.2e-05,XRP only,None
xrpl_tx_24217,1,95,1.2e-05,XRP only,None
xrpl_tx_24218,1,95,1.2e-05,XRP only,None
xrpl_tx_24219,1,95,1.2e-05,XRP only,None
xrpl_tx_24220,1,95,1.2e-05,XRP only,None
xrpl_tx_24221,1,95,1.2e-05,XRP only,None
xrpl_tx_24222,1,95,1.2e-05,XRP only,None
xrpl_tx_24223,1,95,1.2e-05,XRP only,None
xrpl_tx_24224,1,95,1.2e-05,XRP only,None
xrpl_tx_24225,1,95,1.2e-05,XRP only,None
xrpl_tx_24226,1,95,1.2e-05,XRP only,None
xrpl_tx_24227,1,95,1.2e-05,XRP only,None
xrpl_tx_24228,1,95,1.2e-05,XRP only,None
xrpl_tx_24229,1,95,1.2e-05,XRP only,None
xrpl_tx_24230,1,95,1.2e-05,XRP only,None
xrpl_tx_24231,1,95,1.2e-05,XRP only,None
xrpl_tx_24232,1,95,1.2e-05,XRP only,None
xrpl_tx_24233,1,95,1.2e-05,XRP only,None
xrpl_tx_24234,1,95,1.2e-05,XRP only,None
xrpl_tx_24235,1,95,1.2e-05,XRP only,None
xrpl_tx_24236,1,95,1.2e-05,XRP only,None
xrpl_tx_24237,1,95,1.2e-05,XRP only,None
xrpl_tx_24238,1,95,1.2e-05,XRP only,None
xrpl_tx_24239,1,95,1.2e-05,XRP only,None
xrpl_tx_24240,1,95,1.2e-05,XRP only,None
xrpl_tx_24241,1,95,1.2e-05,XRP only,None
xrpl_tx_24242,1,95,1.2e-05,XRP only,None
xrpl_tx_24243,1,95,1.2e-05,XRP only,None
xrpl_tx_24244,1,95,1.2e-05,XRP only,None
xrpl_tx_24245,1,95,1.2e-05,XRP only,None
xrpl_tx_24246,1,95,1.2e-05,XRP only,None
xrpl_tx_24247,1,95,1.2e-05,XRP only,None
xrpl_tx_24248,1,95,1.2e-05,XRP only,None
xrpl_tx_24249,1,95,1.2e-05,XRP only,None
xrpl_tx_24250,1,95,1.2e-05,XRP only,None
xrpl_tx_24251,1,95,1.2e-05,XRP only,None
xrpl_tx_24252,1,95,1.2e-05,XRP only,None
xrpl_tx_24253,1,95,1.2e-05,XRP only,None
xrpl_tx_24254,1,95,1.2e-05,XRP only,None
xrpl_tx_24255,1,95,1.2e-05,XRP only,None
xrpl_tx_24256,1,95,1.2e-05,XRP only,None
xrpl_tx_24257,1,95,1.2e-05,XRP only,None
xrpl_tx_24258,1,95,1.2e-05,XRP only,None
xrpl_tx_24259,1,95,1.2e-05,XRP only,None
xrpl_tx_24260,1,95,1.2e-05,XRP only,None
xrpl_tx_24261,1,95,1.2e-05,XRP only,None
xrpl_tx_24262,1,95,1.2e-05,XRP only,None
xrpl_tx_24263,1,95,1.2e-05,XRP only,None
xrpl_tx_24264,1,95,1.2e-05,XRP only,None
xrpl_tx_24265,1,95,1.2e-05,XRP only,None
xrpl_tx_24266,1,95,1.2e-05,XRP only,None
xrpl_tx_24267,1,95,1.2e-05,XRP only,None
xrpl_tx_24268,1,95,1.2e-05,XRP only,None
xrpl_tx_24269,1,95,1.2e-05,XRP only,None
xrpl_tx_24270,1,95,1.2e-05,XRP only,None
xrpl_tx_24271,1,95,1.2e-05,XRP only,None
xrpl_tx_24272,1,95,1.2e-05,XRP only,None
xrpl_tx_24273,1,95,1.2e-05,XRP only,None
xrpl_tx_24274,1,95,1.2e-05,XRP only,None
xrpl_tx_24275,1,95,1.2e-05,XRP only,None
xrpl_tx_24276,1,95,1.2e-05,XRP only,None
xrpl_tx_24277,1,95,1.2e-05,XRP only,None
xrpl_tx_24278,1,95,1.2e-05,XRP only,None
xrpl_tx_24279,1,95,1.2e-05,XRP only,None
xrpl_tx_24280,1,95,1.2e-05,XRP only,None
xrpl_tx_24281,1,95,1.2e-05,XRP only,None
xrpl_tx_24282,1,95,1.2e-05,XRP only,None
xrpl_tx_24283,1,95,1.2e-05,XRP only,None
xrpl_tx_24284,1,95,1.2e-05,XRP only,None
xrpl_tx_24285,1,95,1.2e-05,XRP only,None
xrpl_tx_24286,1,95,1.2e-05,XRP only,None
xrpl_tx_24287,1,95,1.2e-05,XRP only,None
xrpl_tx_24288,1,95,1.2e-05,XRP only,None
xrpl_tx_24289,1,95,1.2e-05,XRP only,None
xrpl_tx_24290,1,95,1.2e-05,XRP only,None
xrpl_tx_24291,1,95,1.2e-05,XRP only,None
xrpl_tx_24292,1,95,1.2e-05,XRP only,None
xrpl_tx_24293,1,95,1.2e-05,XRP only,None
xrpl_tx_24294,1,95,1.2e-05,XRP only,None
xrpl_tx_24295,1,95,1.2e-05,XRP only,None
xrpl_tx_24296,1,95,1.2e-05,XRP only,None
xrpl_tx_24297,1,95,1.2e-05,XRP only,None
xrpl_tx_24298,1,95,1.2e-05,XRP only,None
xrpl_tx_24299,1,95,1.2e-05,XRP only,None
xrpl_tx_24300,1,95,1.2e-05,XRP only,None
xrpl_tx_24301,1,95,1.2e-05,XRP only,None
xrpl_tx_24302,1,95,1.2e-05,XRP only,None
xrpl_tx_24303,1,95,1.2e-05,XRP only,None
xrpl_tx_24304,1,95,1.2e-05,XRP only,None
xrpl_tx_24305,1,95,1.2e-05,XRP only,None
xrpl_tx_24306,1,95,1.2e-05,XRP only,None
xrpl_tx_24307,1,95,1.2e-05,XRP only,None
xrpl_tx_24308,1,95,1.2e-05,XRP only,None
xrpl_tx_24309,1,95,1.2e-05,XRP only,None
xrpl_tx_24310,1,95,1.2e-05,XRP only,None
xrpl_tx_24311,1,95,1.2e-05,XRP only,None
xrpl_tx_24312,1,95,1.2e-05,XRP only,None
xrpl_tx_24313,1,95,1.2e-05,XRP only,None
xrpl_tx_24314,1,95,1.2e-05,XRP only,None
xrpl_tx_24315,1,95,1.2e-05,XRP only,None
xrpl_tx_24316,1,95,1.2e-05,XRP only,None
xrpl_tx_24317,1,95,1.2e-05,XRP only,None
xrpl_tx_24318,1,95,1.2e-05,XRP only,None
xrpl_tx_24319,1,95,1.2e-05,XRP only,None
xrpl_tx_24320,1,95,1.2e-05,XRP only,None
xrpl_tx_24321,1,95,1.2e-05,XRP only,None
xrpl_tx_24322,1,95,1.2e-05,XRP only,None
xrpl_tx_24323,1,95,1.2e-05,XRP only,None
xrpl_tx_24324,1,95,1.2e-05,XRP only,None
xrpl_tx_24325,1,95,1.2e-05,XRP only,None
xrpl_tx_24326,1,95,1.2e-05,XRP only,None
xrpl_tx_24327,1,95,1.2e-05,XRP only,None
xrpl_tx_24328,1,95,1.2e-05,XRP only,None
xrpl_tx_24329,1,95,1.2e-05,XRP only,None
xrpl_tx_24330,1,95,1.2e-05,XRP only,None
xrpl_tx_24331,1,95,1.2e-05,XRP only,None
xrpl_tx_24332,1,95,1.2e-05,XRP only,None
xrpl_tx_24333,1,95,1.2e-05,XRP only,None
xrpl_tx_24334,1,95,1.2e-05,XRP only,None
xrpl_tx_24335,1,95,1.2e-05,XRP only,None
xrpl_tx_24336,1,95,1.2e-05,XRP only,None
xrpl_tx_24337,1,95,1.2e-05,XRP only,None
xrpl_tx_24338,1,95,1.2e-05,XRP only,None
xrpl_tx_24339,1,95,1.2e-05,XRP only,None
xrpl_tx_24340,1,95,1.2e-05,XRP only,None
xrpl_tx_24341,1,95,1.2e-05,XRP only,None
xrpl_tx_24342,1,95,1.2e-05,XRP only,None
xrpl_tx_24343,1,95,1.2e-05,XRP only,None
xrpl_tx_24344,1,95,1.2e-05,XRP only,None
xrpl_tx_24345,1,95,1.2e-05,XRP only,None
xrpl_tx_24346,1,95,1.2e-05,XRP only,None
xrpl_tx_24347,1,95,1.2e-05,XRP only,None
xrpl_tx_24348,1,95,1.2e-05,XRP only,None
xrpl_tx_24349,1,95,1.2e-05,XRP only,None
xrpl_tx_24350,1,95,1.2e-05,XRP only,None
xrpl_tx_24351,1,95,1.2e-05,XRP only,None
xrpl_tx_24352,1,95,1.2e-05,XRP only,None
xrpl_tx_24353,1,95,1.2e-05,XRP only,None
xrpl_tx_24354,1,95,1.2e-05,XRP only,None
xrpl_tx_24355,1,95,1.2e-05,XRP only,None
xrpl_tx_24356,1,95,1.2e-05,XRP only,None
xrpl_tx_24357,1,95,1.2e-05,XRP only,None
xrpl_tx_24358,1,95,1.2e-05,XRP only,None
xrpl_tx_24359,1,95,1.2e-05,XRP only,None
xrpl_tx_24360,1,95,1.2e-05,XRP only,None
xrpl_tx_24361,1,95,1.2e-05,XRP only,None
xrpl_tx_24362,1,95,1.2e-05,XRP only,None
xrpl_tx_24363,1,95,1.2e-05,XRP only,None
xrpl_tx_24364,1,95,1.2e-05,XRP only,None
xrpl_tx_24365,1,95,1.2e-05,XRP only,None
xrpl_tx_24366,1,95,1.2e-05,XRP only,None
xrpl_tx_24367,1,95,1.2e-05,XRP only,None
xrpl_tx_24368,1,95,1.2e-05,XRP only,None
xrpl_tx_24369,1,95,1.2e-05,XRP only,None
xrpl_tx_24370,1,95,1.2e-05,XRP only,None
xrpl_tx_24371,1,95,1.2e-05,XRP only,None
xrpl_tx_24372,1,95,1.2e-05,XRP only,None
xrpl_tx_24373,1,95,1.2e-05,XRP only,None
xrpl_tx_24374,1,95,1.2e-05,XRP only,None
xrpl_tx_24375,1,95,1.2e-05,XRP only,None
xrpl_tx_24376,1,95,1.2e-05,XRP only,None
xrpl_tx_24377,1,95,1.2e-05,XRP only,None
xrpl_tx_24378,1,95,1.2e-05,XRP only,None
xrpl_tx_24379,1,95,1.2e-05,XRP only,None
xrpl_tx_24380,1,95,1.2e-05,XRP only,None
xrpl_tx_24381,1,95,1.2e-05,XRP only,None
xrpl_tx_24382,1,95,1.2e-05,XRP only,None
xrpl_tx_24383,1,95,1.2e-05,XRP only,None
xrpl_tx_24384,1,95,1.2e-05,XRP only,None
xrpl_tx_24385,1,95,1.2e-05,XRP only,None
xrpl_tx_24386,1,95,1.2e-05,XRP only,None
xrpl_tx_24387,1,95,1.2e-05,XRP only,None
xrpl_tx_24388,1,95,1.2e-05,XRP only,None
xrpl_tx_24389,1,95,1.2e-05,XRP only,None
xrpl_tx_24390,1,95,1.2e-05,XRP only,None
xrpl_tx_24391,1,95,1.2e-05,XRP only,None
xrpl_tx_24392,1,95,1.2e-05,XRP only,None
xrpl_tx_24393,1,95,1.2e-05,XRP only,None
xrpl_tx_24394,1,95,1.2e-05,XRP only,None
xrpl_tx_24395,1,95,1.2e-05,XRP only,None
xrpl_tx_24396,1,95,1.2e-05,XRP only,None
xrpl_tx_24397,1,95,1.2e-05,XRP only,None
xrpl_tx_24398,1,95,1.2e-05,XRP only,None
xrpl_tx_24399,1,95,1.2e-05,XRP only,None
xrpl_tx_24400,1,95,1.2e-05,XRP only,None
xrpl_tx_24401,1,95,1.2e-05,XRP only,None
xrpl_tx_24402,1,95,1.2e-05,XRP only,None
xrpl_tx_24403,1,95,1.2e-05,XRP only,None
xrpl_tx_24404,1,95,1.2e-05,XRP only,None
xrpl_tx_24405,1,95,1.2e-05,XRP only,None
xrpl_tx_24406,1,95,1.2e-05,XRP only,None
xrpl_tx_24407,1,95,1.2e-05,XRP only,None
xrpl_tx_24408,1,95,1.2e-05,XRP only,None
xrpl_tx_24409,1,95,1.2e-05,XRP only,None
xrpl_tx_24410,1,95,1.2e-05,XRP only,None
xrpl_tx_24411,1,95,1.2e-05,XRP only,None
xrpl_tx_24412,1,95,1.2e-05,XRP only,None
xrpl_tx_24413,1,95,1.2e-05,XRP only,None
xrpl_tx_24414,1,95,1.2e-05,XRP only,None
xrpl_tx_24415,1,95,1.2e-05,XRP only,None
xrpl_tx_24416,1,95,1.2e-05,XRP only,None
xrpl_tx_24417,1,95,1.2e-05,XRP only,None
xrpl_tx_24418,1,95,1.2e-05,XRP only,None
xrpl_tx_24419,1,95,1.2e-05,XRP only,None
xrpl_tx_24420,1,95,1.2e-05,XRP only,None
xrpl_tx_24421,1,95,1.2e-05,XRP only,None
xrpl_tx_24422,1,95,1.2e-05,XRP only,None
xrpl_tx_24423,1,95,1.2e-05,XRP only,None
xrpl_tx_24424,1,95,1.2e-05,XRP only,None
xrpl_tx_24425,1,95,1.2e-05,XRP only,None
xrpl_tx_24426,1,95,1.2e-05,XRP only,None
xrpl_tx_24427,1,95,1.2e-05,XRP only,None
xrpl_tx_24428,1,95,1.2e-05,XRP only,None
xrpl_tx_24429,1,95,1.2e-05,XRP only,None
xrpl_tx_24430,1,95,1.2e-05,XRP only,None
xrpl_tx_24431,1,95,1.2e-05,XRP only,None
xrpl_tx_24432,1,95,1.2e-05,XRP only,None
xrpl_tx_24433,1,95,1.2e-05,XRP only,None
xrpl_tx_24434,1,95,1.2e-05,XRP only,None
xrpl_tx_24435,1,95,1.2e-05,XRP only,None
xrpl_tx_24436,1,95,1.2e-05,XRP only,None
xrpl_tx_24437,1,95,1.2e-05,XRP only,None
xrpl_tx_24438,1,95,1.2e-05,XRP only,None
xrpl_tx_24439,1,95,1.2e-05,XRP only,None
xrpl_tx_24440,1,95,1.2e-05,XRP only,None
xrpl_tx_24441,1,95,1.2e-05,XRP only,None
xrpl_tx_24442,1,95,1.2e-05,XRP only,None
xrpl_tx_24443,1,95,1.2e-05,XRP only,None
xrpl_tx_24444,1,95,1.2e-05,XRP only,None
xrpl_tx_24445,1,95,1.2e-05,XRP only,None
xrpl_tx_24446,1,95,1.2e-05,XRP only,None
xrpl_tx_24447,1,95,1.2e-05,XRP only,None
xrpl_tx_24448,1,95,1.2e-05,XRP only,None
xrpl_tx_24449,1,95,1.2e-05,XRP only,None
xrpl_tx_24450,1,95,1.2e-05,XRP only,None
xrpl_tx_24451,1,95,1.2e-05,XRP only,None
xrpl_tx_24452,1,95,1.2e-05,XRP only,None
xrpl_tx_24453,1,95,1.2e-05,XRP only,None
xrpl_tx_24454,1,95,1.2e-05,XRP only,None
xrpl_tx_24455,1,95,1.2e-05,XRP only,None
xrpl_tx_24456,1,95,1.2e-05,XRP only,None
xrpl_tx_24457,1,95,1.2e-05,XRP only,None
xrpl_tx_24458,1,95,1.2e-05,XRP only,None
xrpl_tx_24459,1,95,1.2e-05,XRP only,None
xrpl_tx_24460,1,95,1.2e-05,XRP only,None
xrpl_tx_24461,1,95,1.2e-05,XRP only,None
xrpl_tx_24462,1,95,1.2e-05,XRP only,None
xrpl_tx_24463,1,95,1.2e-05,XRP only,None
xrpl_tx_24464,1,95,1.2e-05,XRP only,None
xrpl_tx_24465,1,95,1.2e-05,XRP only,None
xrpl_tx_24466,1,95,1.2e-05,XRP only,None
xrpl_tx_24467,1,95,1.2e-05,XRP only,None
xrpl_tx_24468,1,95,1.2e-05,XRP only,None
xrpl_tx_24469,1,95,1.2e-05,XRP only,None
xrpl_tx_24470,1,95,1.2e-05,XRP only,None
xrpl_tx_24471,1,95,1.2e-05,XRP only,None
xrpl_tx_24472,1,95,1.2e-05,XRP only,None
xrpl_tx_24473,1,95,1.2e-05,XRP only,None
xrpl_tx_24474,1,95,1.2e-05,XRP only,None
xrpl_tx_24475,1,95,1.2e-05,XRP only,None
xrpl_tx_24476,1,95,1.2e-05,XRP only,None
xrpl_tx_24477,1,95,1.2e-05,XRP only,None
xrpl_tx_24478,1,95,1.2e-05,XRP only,None
xrpl_tx_24479,1,95,1.2e-05,XRP only,None
xrpl_tx_24480,1,95,1.2e-05,XRP only,None
xrpl_tx_24481,1,95,1.2e-05,XRP only,None
xrpl_tx_24482,1,95,1.2e-05,XRP only,None
xrpl_tx_24483,1,95,1.2e-05,XRP only,None
xrpl_tx_24484,1,95,1.2e-05,XRP only,None
xrpl_tx_24485,1,95,1.2e-05,XRP only,None
xrpl_tx_24486,1,95,1.2e-05,XRP only,None
xrpl_tx_24487,1,95,1.2e-05,XRP only,None
xrpl_tx_24488,1,95,1.2e-05,XRP only,None
xrpl_tx_24489,1,95,1.2e-05,XRP only,None
xrpl_tx_24490,1,95,1.2e-05,XRP only,None
xrpl_tx_24491,1,95,1.2e-05,XRP only,None
xrpl_tx_24492,1,95,1.2e-05,XRP only,None
xrpl_tx_24493,1,95,1.2e-05,XRP only,None
xrpl_tx_24494,1,95,1.2e-05,XRP only,None
xrpl_tx_24495,1,95,1.2e-05,XRP only,None
xrpl_tx_24496,1,95,1.2e-05,XRP only,None
xrpl_tx_24497,1,95,1.2e-05,XRP only,None
xrpl_tx_24498,1,95,1.2e-05,XRP only,None
xrpl_tx_24499,1,95,1.2e-05,XRP only,None
xrpl_tx_24500,1,95,1.2e-05,XRP only,None
xrpl_tx_24501,1,95,1.2e-05,XRP only,None
xrpl_tx_24502,1,95,1.2e-05,XRP only,None
xrpl_tx_24503,1,95,1.2e-05,XRP only,None
xrpl_tx_24504,1,95,1.2e-05,XRP only,None
xrpl_tx_24505,1,95,1.2e-05,XRP only,None
xrpl_tx_24506,1,95,1.2e-05,XRP only,None
xrpl_tx_24507,1,95,1.2e-05,XRP only,None
xrpl_tx_24508,1,95,1.2e-05,XRP only,None
xrpl_tx_24509,1,95,1.2e-05,XRP only,None
xrpl_tx_24510,1,95,1.2e-05,XRP only,None
xrpl_tx_24511,1,95,1.2e-05,XRP only,None
xrpl_tx_24512,1,95,1.2e-05,XRP only,None
xrpl_tx_24513,1,95,1.2e-05,XRP only,None
xrpl_tx_24514,1,95,1.2e-05,XRP only,None
